EmployeeID,Department,Gender,Age,TenureYears,AnnualSalary,SatisfactionScore,PerformanceRating,OverTime,WorkFromHome,Education,Attrition
EMP10305,Operations,Female,25,7.9,1167000.0,4,5,No,No,Master's,No
EMP10306,Operations,Female,40,7.7,394000.0,2,4,No,No,Master's,Yes
EMP10307,Operations,Female,34,1.4,488000.0,2,5,No,Yes,Bachelor's,No
EMP10308,Marketing,Male,21,4.8,1675000.0,3,4,No,No,Bachelor's,No
EMP10309,Operations,Male,24,9.4,1174000.0,2,1,No,No,Bachelor's,No
EMP10310,Marketing,Male,40,5.2,1309000.0,4,1,No,Yes,Master's,No
EMP10311,Operations,Male,47,5.4,1554000.0,1,4,No,Yes,Master's,No
EMP10312,Marketing,Female,42,7.9,736000.0,5,5,Yes,Yes,Bachelor's,Yes
EMP10313,Sales,Male,56,5.5,388000.0,4,3,No,No,Master's,No
EMP10314,Marketing,Male,24,2.9,1797000.0,5,4,No,No,Diploma,No
EMP10315,Operations,Male,29,5.7,703000.0,1,3,Yes,Yes,Bachelor's,No
EMP10316,Finance,Male,47,9.6,1771000.0,1,5,No,Yes,Bachelor's,No
EMP10317,Finance,Female,36,14.6,1778000.0,1,1,No,Yes,Master's,Yes
EMP10318,Engineering,Female,32,14.2,796000.0,5,4,Yes,No,Master's,No
EMP10319,Customer Support,Female,56,7.7,469000.0,5,1,Yes,Yes,Master's,No
EMP10320,HR,Male,42,8.0,561000.0,5,1,No,Yes,Bachelor's,No
EMP10321,Operations,Female,49,0.2,777000.0,1,3,No,No,Master's,No
EMP10322,Engineering,Male,43,8.0,1588000.0,3,5,Yes,No,Bachelor's,No
EMP10323,Finance,Female,56,8.8,1199000.0,2,3,No,No,Master's,No
EMP10324,Engineering,Female,53,11.1,787000.0,4,2,No,No,Bachelor's,No
EMP10325,HR,Female,54,4.0,2021000.0,4,4,No,No,Diploma,No
EMP10326,Finance,Female,22,8.1,1866000.0,4,1,Yes,No,Master's,No
EMP10327,Customer Support,Male,48,8.2,1475000.0,5,4,Yes,No,Bachelor's,No
EMP10328,Finance,Female,44,13.2,1744000.0,5,1,Yes,Yes,Master's,Yes
EMP10329,Sales,Male,22,5.2,1225000.0,2,5,No,No,Bachelor's,No
EMP10330,Sales,Male,48,13.3,525000.0,5,2,Yes,Yes,Bachelor's,No
EMP10331,HR,Female,23,6.0,1754000.0,4,4,No,Yes,Master's,No
EMP10332,Finance,Male,27,13.9,2023000.0,2,2,Yes,No,Bachelor's,No
EMP10333,Marketing,Male,30,6.8,2059000.0,1,2,No,No,Bachelor's,Yes
EMP10334,Finance,Male,30,12.0,944000.0,3,2,Yes,Yes,Master's,No
EMP10335,Engineering,Female,42,6.2,1400000.0,5,2,No,Yes,Bachelor's,No
EMP10336,Finance,Male,57,14.6,1561000.0,2,2,No,No,Bachelor's,Yes
EMP10337,Customer Support,Female,43,1.1,2148000.0,4,5,No,No,PhD,No
EMP10338,Marketing,Male,44,7.9,620000.0,4,4,Yes,Yes,Master's,No
EMP10339,Sales,Female,22,4.6,1015000.0,1,2,No,No,Bachelor's,No
EMP10340,HR,Male,25,14.2,1451000.0,1,5,No,No,Master's,Yes
EMP10341,Finance,Female,55,14.0,907000.0,1,2,Yes,No,Master's,Yes
EMP10342,Sales,Female,40,8.6,1475000.0,2,2,No,No,Bachelor's,Yes
EMP10343,Customer Support,Female,39,2.4,2105000.0,2,2,No,No,Bachelor's,No
EMP10344,Finance,Male,22,4.0,1641000.0,3,2,No,Yes,Master's,No
EMP10345,Engineering,Female,32,1.7,855000.0,4,2,Yes,No,Master's,No
EMP10346,Sales,Female,29,2.5,1719000.0,1,3,Yes,No,Master's,Yes
EMP10347,Operations,Male,49,12.0,1611000.0,4,1,No,No,Master's,No
EMP10348,Finance,Female,27,9.9,1190000.0,1,1,No,No,Master's,Yes
EMP10349,Engineering,Male,35,14.3,1586000.0,2,2,No,Yes,PhD,Yes
EMP10350,Finance,Male,40,7.2,1131000.0,5,2,Yes,No,Bachelor's,No
EMP10351,Finance,Female,56,5.3,1629000.0,1,5,No,No,Bachelor's,Yes
EMP10352,Customer Support,Female,36,6.1,1254000.0,1,1,No,No,PhD,Yes
EMP10353,Sales,Female,33,13.9,1346000.0,3,2,Yes,Yes,Master's,No
EMP10354,Engineering,Male,42,6.9,1147000.0,3,1,No,Yes,Bachelor's,No
EMP10355,Operations,Male,37,13.1,1923000.0,2,4,No,Yes,Diploma,No
EMP10356,Marketing,Female,28,2.1,948000.0,1,5,No,No,PhD,No
EMP10357,Operations,Female,57,2.8,1678000.0,5,5,No,No,Diploma,No
EMP10358,Finance,Female,53,12.9,1819000.0,1,3,No,No,Bachelor's,No
EMP10359,Engineering,Male,25,0.9,1008000.0,5,2,No,No,Bachelor's,No
EMP10360,Sales,Male,44,9.5,1870000.0,1,4,No,No,Master's,No
EMP10361,HR,Male,50,7.4,1381000.0,5,2,No,Yes,Bachelor's,No
EMP10362,Sales,Male,29,14.1,2017000.0,3,4,No,Yes,Master's,No
EMP10363,Operations,Male,51,1.8,1204000.0,2,2,No,No,Bachelor's,No
EMP10364,Operations,Male,37,12.0,670000.0,3,2,No,Yes,Bachelor's,No
EMP10365,Engineering,Male,47,11.7,1093000.0,1,2,No,Yes,Bachelor's,Yes
EMP10366,Sales,Female,49,5.6,395000.0,2,1,No,Yes,Bachelor's,No
EMP10367,Marketing,Female,21,8.4,1038000.0,5,3,No,No,Bachelor's,No
EMP10368,Operations,Female,54,11.1,1043000.0,2,3,No,No,Master's,No
EMP10369,Customer Support,Male,45,8.0,1084000.0,1,1,No,No,Bachelor's,No
EMP10370,Sales,Male,34,12.0,1623000.0,1,5,Yes,No,Bachelor's,Yes
EMP10371,Finance,Male,29,12.7,1167000.0,3,1,No,No,Diploma,No
EMP10372,Finance,Female,24,9.0,1670000.0,1,5,No,No,Bachelor's,No
EMP10373,Finance,Female,31,3.1,335000.0,4,3,Yes,Yes,Bachelor's,No
EMP10374,Customer Support,Female,30,2.5,648000.0,1,1,No,No,Bachelor's,No
EMP10375,Customer Support,Male,53,11.5,489000.0,2,4,No,No,PhD,No
EMP10376,Operations,Female,45,5.7,1293000.0,2,3,No,No,Bachelor's,No
EMP10377,Sales,Female,47,10.9,969000.0,4,2,No,No,Diploma,No
EMP10378,Finance,Male,50,15.0,2077000.0,5,2,No,Yes,Master's,No
EMP10379,Engineering,Female,21,13.5,1654000.0,2,2,Yes,No,Bachelor's,Yes
EMP10380,HR,Male,27,3.9,1049000.0,2,3,No,No,Master's,No
EMP10381,Operations,Male,51,8.9,905000.0,2,5,No,Yes,Diploma,No
EMP10382,Operations,Male,40,9.4,462000.0,5,4,No,No,Bachelor's,No
EMP10383,Operations,Female,23,12.8,1285000.0,5,5,No,No,Master's,No
EMP10384,Finance,Male,48,10.7,641000.0,5,4,Yes,No,Bachelor's,No
EMP10385,Marketing,Male,35,11.1,755000.0,3,2,No,Yes,Bachelor's,No
EMP10386,Operations,Female,33,3.7,573000.0,1,1,No,Yes,Diploma,No
EMP10387,Marketing,Male,30,10.0,1620000.0,1,5,No,No,Diploma,Yes
EMP10388,Marketing,Male,40,2.0,452000.0,3,1,No,Yes,Bachelor's,No
EMP10389,Operations,Female,26,12.1,1025000.0,5,4,No,No,Master's,No
EMP10390,Marketing,Female,48,8.8,1477000.0,1,3,Yes,Yes,Diploma,No
EMP10391,Operations,Female,29,8.6,1457000.0,1,1,No,Yes,Master's,No
EMP10392,Operations,Male,29,0.6,595000.0,1,4,No,No,Bachelor's,Yes
EMP10393,Finance,Female,57,7.0,1256000.0,5,2,No,No,Master's,No
EMP10394,Finance,Male,38,4.3,2034000.0,3,1,No,Yes,PhD,No
EMP10395,Finance,Female,53,9.6,736000.0,5,5,Yes,No,Diploma,No
EMP10396,Engineering,Female,51,0.7,1217000.0,4,3,No,No,Bachelor's,Yes
EMP10397,Operations,Male,35,4.5,1194000.0,5,5,Yes,No,Master's,No
EMP10398,Sales,Male,35,7.2,1415000.0,4,4,No,No,Diploma,No
EMP10399,Marketing,Female,24,1.3,1246000.0,5,2,Yes,No,Bachelor's,Yes
EMP10400,Engineering,Female,54,2.4,680000.0,2,4,No,No,Bachelor's,No
EMP10401,Engineering,Female,22,0.4,950000.0,4,2,Yes,No,Master's,No
EMP10402,HR,Male,42,8.9,704000.0,5,1,No,No,Bachelor's,No
EMP10403,Finance,Male,27,9.2,1389000.0,1,1,No,Yes,Bachelor's,No
EMP10404,Marketing,Male,47,10.6,869000.0,5,5,Yes,Yes,Master's,No
EMP10405,Operations,Male,37,6.5,1992000.0,5,3,No,Yes,Diploma,No
EMP10406,Operations,Male,34,11.7,1303000.0,3,1,Yes,Yes,Bachelor's,No
EMP10407,Engineering,Female,34,12.1,1892000.0,5,5,No,Yes,Bachelor's,No
EMP10408,Engineering,Male,25,0.5,906000.0,3,5,No,Yes,Bachelor's,No
EMP10409,HR,Female,23,14.0,2169000.0,2,5,No,No,Master's,No
EMP10410,Finance,Female,31,5.2,1943000.0,4,2,Yes,Yes,Master's,No
EMP10411,Finance,Female,21,13.5,1105000.0,4,5,No,Yes,Bachelor's,No
EMP10412,Operations,Female,42,5.1,1293000.0,1,1,No,No,Master's,No
EMP10413,Marketing,Female,34,1.2,377000.0,5,4,Yes,Yes,Master's,No
EMP10414,Finance,Female,57,6.7,1411000.0,3,1,No,No,Master's,No
EMP10415,Finance,Male,51,11.3,1403000.0,5,5,No,Yes,Master's,No
EMP10416,Sales,Male,52,4.0,1159000.0,1,2,No,Yes,Master's,No
EMP10417,Operations,Male,41,1.8,1468000.0,4,5,No,No,Bachelor's,Yes
EMP10418,Finance,Female,21,12.2,1274000.0,3,5,No,No,Bachelor's,No
EMP10419,Sales,Male,22,2.0,923000.0,5,5,No,Yes,Bachelor's,No
EMP10420,Finance,Male,36,9.7,636000.0,3,3,No,No,Bachelor's,No
EMP10421,Customer Support,Female,55,10.7,580000.0,1,3,No,Yes,Bachelor's,No
EMP10422,Finance,Male,49,13.7,1439000.0,4,1,No,Yes,Master's,No
EMP10423,Sales,Male,26,10.6,958000.0,5,2,No,No,Diploma,No
EMP10424,Operations,Male,55,8.5,1609000.0,1,3,Yes,Yes,PhD,Yes
EMP10425,HR,Female,21,4.1,585000.0,4,4,No,No,Bachelor's,No
EMP10426,Marketing,Female,31,14.5,1058000.0,1,3,No,No,Bachelor's,No
EMP10427,Operations,Male,49,10.1,852000.0,3,4,No,Yes,Bachelor's,No
EMP10428,Marketing,Male,44,1.1,692000.0,4,5,No,No,Master's,No
EMP10429,HR,Male,38,10.5,2066000.0,5,4,No,No,Master's,No
EMP10430,Finance,Male,40,7.1,1014000.0,2,1,No,Yes,Bachelor's,No
EMP10431,Marketing,Male,21,13.8,1345000.0,4,3,No,No,Diploma,No
EMP10432,Engineering,Male,37,2.9,1662000.0,4,5,No,No,Master's,No
EMP10433,HR,Male,53,11.7,751000.0,3,3,No,No,Master's,No
EMP10434,Finance,Female,35,14.8,1080000.0,2,1,No,Yes,Master's,Yes
EMP10435,Marketing,Male,35,8.4,2114000.0,1,4,No,No,Diploma,Yes
EMP10436,HR,Female,42,1.0,1799000.0,2,3,No,No,Master's,Yes
EMP10437,Operations,Female,32,2.0,1472000.0,1,2,Yes,Yes,Bachelor's,No
EMP10438,Engineering,Male,52,11.3,1205000.0,1,3,Yes,Yes,Master's,Yes
EMP10439,Engineering,Female,40,1.7,1473000.0,4,5,No,Yes,Bachelor's,No
EMP10440,HR,Female,31,8.2,510000.0,2,4,No,Yes,PhD,No
EMP10441,Engineering,Female,27,11.4,329000.0,3,3,Yes,No,Bachelor's,No
EMP10442,Marketing,Female,32,7.0,1801000.0,3,5,Yes,Yes,Bachelor's,No
EMP10443,Marketing,Female,29,12.3,2188000.0,5,3,Yes,No,Master's,No
EMP10444,Sales,Female,43,6.4,607000.0,4,5,No,Yes,Master's,No
EMP10445,Sales,Female,47,13.0,2076000.0,1,4,No,Yes,Master's,Yes
EMP10446,Customer Support,Male,36,0.8,1955000.0,3,3,No,Yes,Master's,No
EMP10447,Marketing,Female,52,10.7,1741000.0,3,3,Yes,Yes,Master's,Yes
EMP10448,Engineering,Male,22,8.0,1646000.0,1,3,No,No,Master's,No
EMP10449,HR,Female,35,12.4,1990000.0,3,3,No,No,Diploma,No
EMP10450,Customer Support,Female,41,2.4,814000.0,2,3,No,Yes,Bachelor's,No
EMP10451,Sales,Male,29,7.0,1392000.0,2,3,Yes,No,Bachelor's,Yes
EMP10452,Engineering,Male,37,14.8,503000.0,3,2,No,Yes,Master's,No
EMP10453,Customer Support,Female,37,11.3,813000.0,5,1,No,Yes,Master's,No
EMP10454,Finance,Male,35,0.3,486000.0,5,1,Yes,Yes,Master's,No
EMP10455,Engineering,Female,52,11.4,817000.0,3,2,Yes,No,Master's,No
EMP10456,HR,Male,42,9.1,1400000.0,3,3,Yes,No,Diploma,No
EMP10457,HR,Female,55,2.0,878000.0,1,5,Yes,Yes,Bachelor's,No
EMP10458,HR,Female,23,2.1,512000.0,4,3,No,No,Bachelor's,No
EMP10459,Engineering,Male,23,14.0,2157000.0,1,1,No,Yes,Bachelor's,Yes
EMP10460,HR,Male,35,12.7,809000.0,5,2,No,Yes,Master's,Yes
EMP10461,Finance,Female,29,13.7,1328000.0,3,2,No,No,Bachelor's,No
EMP10462,Customer Support,Male,49,1.3,546000.0,3,1,Yes,No,Bachelor's,No
EMP10463,Customer Support,Female,37,13.3,463000.0,2,1,No,No,Diploma,Yes
EMP10464,Customer Support,Male,39,1.2,1465000.0,3,5,No,No,Master's,No
EMP10465,Customer Support,Male,31,5.4,1990000.0,3,4,No,No,Bachelor's,Yes
EMP10466,Sales,Male,42,0.2,975000.0,2,1,No,No,Master's,Yes
EMP10467,Sales,Male,47,7.3,1269000.0,5,5,No,No,Master's,No
EMP10468,HR,Male,54,14.7,1184000.0,3,2,No,Yes,Bachelor's,No
EMP10469,HR,Female,30,1.1,988000.0,4,5,No,No,PhD,No
EMP10470,Marketing,Male,51,8.6,1494000.0,4,1,Yes,No,Bachelor's,No
EMP10471,Engineering,Male,38,9.2,1031000.0,2,5,No,No,Master's,Yes
EMP10472,Customer Support,Female,50,0.5,712000.0,3,1,No,No,Bachelor's,No
EMP10473,Engineering,Male,52,12.9,1498000.0,4,3,Yes,Yes,Bachelor's,Yes
EMP10474,Sales,Female,48,2.4,771000.0,2,5,No,Yes,Master's,No
EMP10475,Marketing,Male,53,12.9,1663000.0,1,3,No,Yes,Master's,No
EMP10476,Sales,Female,24,13.8,2051000.0,2,1,No,No,Master's,Yes
EMP10477,Customer Support,Female,30,3.0,1764000.0,4,3,Yes,No,Master's,No
EMP10478,Marketing,Female,47,6.3,1038000.0,4,4,No,No,Bachelor's,No
EMP10479,HR,Male,41,13.1,1911000.0,5,1,No,No,Bachelor's,Yes
EMP10480,Sales,Female,22,8.3,720000.0,2,3,Yes,Yes,Master's,Yes
EMP10481,Finance,Male,33,11.9,1046000.0,1,5,No,Yes,Bachelor's,No
EMP10482,Sales,Female,55,9.3,2162000.0,3,4,No,No,Master's,No
EMP10483,Customer Support,Female,28,6.5,1643000.0,1,1,No,Yes,Master's,No
EMP10484,Marketing,Female,36,5.4,1842000.0,2,1,No,No,Bachelor's,No
EMP10485,Sales,Female,42,2.9,758000.0,5,2,No,No,Bachelor's,Yes
EMP10486,Finance,Female,43,6.0,2059000.0,1,5,Yes,No,Bachelor's,No
EMP10487,Customer Support,Male,49,3.3,782000.0,5,2,No,No,Bachelor's,No
EMP10488,Sales,Male,51,2.5,1250000.0,3,3,Yes,No,Bachelor's,No
EMP10489,Finance,Male,35,11.3,479000.0,1,4,No,No,Master's,No
EMP10490,Finance,Female,33,3.6,1510000.0,5,4,No,Yes,Diploma,No
EMP10491,Finance,Female,52,7.2,1447000.0,1,4,Yes,Yes,Bachelor's,Yes
EMP10492,Operations,Male,23,3.7,2075000.0,4,1,No,No,Bachelor's,Yes
EMP10493,Finance,Male,48,6.0,461000.0,2,1,Yes,Yes,Diploma,No
EMP10494,Operations,Female,52,6.1,782000.0,4,4,Yes,Yes,Bachelor's,Yes
EMP10495,Marketing,Female,36,1.8,340000.0,4,1,No,No,Bachelor's,No
EMP10496,Engineering,Male,28,8.4,1050000.0,2,5,No,No,Master's,No
EMP10497,Customer Support,Male,29,13.0,1679000.0,1,4,No,Yes,Diploma,No
EMP10498,Customer Support,Male,38,2.4,1153000.0,4,4,Yes,Yes,Bachelor's,No
EMP10499,Sales,Female,47,4.6,367000.0,2,4,No,No,Bachelor's,No
